Date,Price
13/4/20,41.20434189
14/4/20,41.05384064
15/4/20,39.58906937
16/4/20,42.68901825
18/4/20,44.36289597
19/4/20,42.63475037
20/4/20,40.8283844
21/4/20,41.04014206
22/4/20,41.88741302
23/4/20,42.9372139
24/4/20,44.81045151
25/4/20,44.7149086
26/4/20,44.68908691
27/4/20,44.71006393
28/4/20,46.02870178
29/4/20,49.18130112
30/4/20,46.71401978
1/5/20,47.79170227
2/5/20,49.45804596
3/5/20,48.26715851
4/5/20,47.47349167
5/5/20,46.78725815
6/5/20,45.94286728
7/5/20,47.33011627
8/5/20,47.88221741
9/5/20,47.27418518
10/5/20,42.36762619
11/5/20,41.69996262
12/5/20,42.11188126
13/5/20,43.13455963
14/5/20,43.94533539
15/5/20,42.83398056
16/5/20,43.21289825
17/5/20,43.64083481
18/5/20,45.20107269
19/5/20,45.38361359
20/5/20,44.17212677
21/5/20,42.74270248
22/5/20,44.20758057
23/5/20,44.0331192
24/5/20,42.4488945
25/5/20,42.94612885
26/5/20,42.43205643
27/5/20,43.86143112
28/5/20,44.75869751
29/5/20,44.65246582
30/5/20,47.53863144
31/5/20,45.59188461
1/6/20,48.1252327
2/6/20,45.92351532
3/6/20,47.17289352
4/6/20,47.63759613
5/6/20,47.05314636
6/6/20,46.73195648
7/6/20,46.66800308
8/6/20,46.47397232
9/6/20,46.06941223
10/6/20,46.67997742
11/6/20,43.51470947
12/6/20,44.82805252
13/6/20,45.09455872
14/6/20,44.08452606
15/6/20,43.9142952
16/6/20,43.8772583
17/6/20,44.03235626
18/6/20,43.56013107
19/6/20,42.67983246
20/6/20,43.3468132
21/6/20,43.08744431
22/6/20,44.18800354
23/6/20,44.17927933
24/6/20,42.84382629
25/6/20,42.56352997
26/6/20,43.32078552
27/6/20,41.55556107
28/6/20,41.40826797
29/6/20,41.85103226
30/6/20,41.46779251
1/7/20,41.69924545
2/7/20,41.48573303
3/7/20,41.20513535
4/7/20,42.06653214
5/7/20,41.59807587
6/7/20,43.96349335
7/7/20,43.31824875
8/7/20,45.20074463
9/7/20,44.53745651
10/7/20,44.24611664
11/7/20,44.67707825
12/7/20,44.63610077
13/7/20,43.91979599
14/7/20,43.80286407
15/7/20,43.27895355
16/7/20,42.03543854
17/7/20,41.91281509
18/7/20,42.42586517
19/7/20,42.55273056
20/7/20,41.975811
21/7/20,43.6161499
22/7/20,44.93611526
23/7/20,44.85007858
24/7/20,44.18254089
25/7/20,48.80476761
26/7/20,47.9787178
27/7/20,52.95002747
28/7/20,55.57520676
29/7/20,55.1720047
30/7/20,56.64311218
31/7/20,57.99813843
1/8/20,61.29322433
2/8/20,56.64144516
3/8/20,58.46890259
4/8/20,57.53305435
5/8/20,59.01070786
6/8/20,59.16426468
7/8/20,57.24553299
8/8/20,58.12920761
9/8/20,57.13903046
10/8/20,58.28884506
11/8/20,54.38684464
12/8/20,54.96858597
13/8/20,57.74131775
14/8/20,56.75312424
15/8/20,59.92781067
16/8/20,63.8265419
17/8/20,67.02803802
18/8/20,65.52753448
19/8/20,62.00462723
20/8/20,62.96675491
21/8/20,59.37902069
22/8/20,60.31115723
23/8/20,60.6232605
24/8/20,62.19942474
25/8/20,58.58066559
26/8/20,58.35817337
27/8/20,56.04101563
28/8/20,57.35440445
29/8/20,57.29173279
30/8/20,62.7253418
31/8/20,61.11379623
1/9/20,62.88278961
2/9/20,58.09964752
3/9/20,47.7741127
4/9/20,50.61197662
5/9/20,47.5893364
6/9/20,48.05357361
7/9/20,48.77010727
8/9/20,47.38380051
9/9/20,47.89769745
10/9/20,48.7168541
11/9/20,49.0897522
12/9/20,50.81715393
13/9/20,48.06603622
14/9/20,49.09012222
15/9/20,48.39009857
16/9/20,47.93343353
17/9/20,48.87706757
18/9/20,48.46281433
19/9/20,48.67683029
20/9/20,47.10052872
21/9/20,43.39022064
22/9/20,44.54504776
23/9/20,43.04205704
24/9/20,44.96100616
25/9/20,46.00873566
26/9/20,46.13122559
27/9/20,46.01044083
28/9/20,45.27067184
29/9/20,45.69805908
30/9/20,46.28403854
1/10/20,46.2831459
2/10/20,44.97971344
3/10/20,45.65327835
4/10/20,46.75080872
5/10/20,46.3793869
6/10/20,46.02378082
7/10/20,46.67470932
8/10/20,47.23840332
10/10/20,48.9210968
11/10/20,50.72790146
14/10/20,49.84648895
15/10/20,49.4903717
16/10/20,47.69287491
17/10/20,47.05392838
18/10/20,47.61954498
19/10/20,48.0989151
20/10/20,47.05102921
21/10/20,53.04533005
22/10/20,54.26727676
23/10/20,55.23868942
24/10/20,59.09558868
25/10/20,58.67480087
26/10/20,56.74577713
27/10/20,57.81605148
28/10/20,55.74251175
29/10/20,54.76585388
30/10/20,53.83503342
31/10/20,55.59025955
1/11/20,55.5876236
2/11/20,53.81748199
3/11/20,53.81962204
4/11/20,54.49910355
5/11/20,58.67849731
6/11/20,63.13111115
7/11/20,59.14364624
8/11/20,61.05504608
9/11/20,59.36388397
10/11/20,58.23734283
11/11/20,59.51502991
12/11/20,60.36537933
13/11/20,65.4571991
14/11/20,63.77415085
15/11/20,62.27992249
16/11/20,71.32624817
17/11/20,75.8523407
18/11/20,73.69493866
19/11/20,81.68367004
20/11/20,82.58315277
21/11/20,86.4101181
22/11/20,82.70420837
23/11/20,89.03931427
24/11/20,89.20537567
25/11/20,81.88012695
26/11/20,70.86572266
27/11/20,69.12387085
28/11/20,72.69296265
29/11/20,79.23506927
30/11/20,87.57463074
1/12/20,85.43576813
2/12/20,88.85651398
3/12/20,89.09896851
4/12/20,80.01707458
5/12/20,83.11872864
6/12/20,83.555336
7/12/20,83.62406158
8/12/20,76.74865723
9/12/20,77.41098022
10/12/20,74.82955933
11/12/20,72.08733368
12/12/20,76.70689392
13/12/20,82.00064087
